"id","kind","item","owner","evidence_location","completion_claim","note","anchor","line","fingerprint"
"gate.launch_blocking.2","gate","active, verified Platform environment for each live stage/production phase","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.2","1200","d4073fde8c932b25321d14f64d197c021a448ce07fb83e32e2405a158e41922c"
"gate.launch_blocking.3","gate","approved auth mechanism consumable through secure current OpenClaw surfaces","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.3","1201","b192d201855ea78a8e30c0fcc2ed1121e4d957f972f6f0928d451afab52eca84"
"gate.launch_blocking.4","gate","versioned Brain, Skills, and Platform contracts and owner sign-off","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.4","1202","18132e34719e1113453aa66f5f4388ab945f86ba562fbdc1277462614c9fb339"
"gate.launch_blocking.5","gate","public-SDK outbox semantics proven or a separately approved generic SDK change","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.5","1203","f0a908883a5d2c097724ec62e767649b16853c26a25cf6fcba67617bb4700d8f"
"gate.launch_blocking.6","gate","no credential in source, literal config, logs, or process arguments","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.6","1204","9db713a13a755661141e8ec9e6a8a7bdf69693f9528f8ec94b934b6288bd9b36"
"gate.launch_blocking.7","gate","Brain production retention approval","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.7","1205","9bbd02abe8cdf3aa14dca3d0fdaefc09d5fd2286a4d6e8aa44db7f836b26903a"
"gate.launch_blocking.8","gate","Skills Cursor and Codex readiness before Lisa Skills canary","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.8","1206","9464ada26a87b027841567900f6675bab7a3ea19856e341182278b10ab5c4e0f"
"gate.launch_blocking.9","gate","Cursor credential-exposure remediation/acceptance by its external owner before shared production launch","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.9","1207","ebf357de29c754f524e23051f06baf8a64324d8b750d47b8f7aa9b1c487197c2"
"gate.launch_blocking.10","gate","required stage failure/recovery scenarios and independent observation windows","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.10","1208","4028cfb510b085f1fe8c03787b75bae694f63710a26108470b16ea682ab95f76"
"gate.launch_blocking.11","gate","production backup/restore, audit, rotation/revocation, and rollback proof","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.11","1209","0e3e92ad650b6ff93491d6810a24bd468402ce7fef2ced8f6249776f43f6d665"
"gate.launch_blocking.12","gate","complete independent Codex verification reports for all four repositories","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","gate.launch_blocking.12","1210","79c07374e86c2e8ebce19741968b2dad1766040cac478446fef92bc767aede72"
"gate.launch_blocking.13","gate","LiNKbrain Codex four-plan reconciliation and final Principal acceptance","OpenClaw Codex / LiNKbrain Codex / Principal","OUT: OpenClaw Codex Phase-14 verification + Principal accept gate (see docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","outside_ownership","Outside Grok execution ownership; Codex assigns Phase-14 classifications","gate.launch_blocking.13","1211","dd7c348d35a8820fe97653257e09e21cd8d95d794ea0a68a3842c3560a2357dd"
"gate.principal.1","gate","a change would combine domains or expand Skills access to conversation content","Principal / OpenClaw Codex","OUT: Principal/verifier gate in plan §21–§24 (docs/archive/openclaw-prime-1.0/plans/OPENCLAW-PRIME-LISA-LINKBRAIN-LINKSKILLS-DETAILED-IMPLEMENTATION-PLAN.md)","outside_ownership","Principal/verifier gate or next-action ownership","gate.principal.1","1217","55d9e339dd9c607e88d1526c6455daed2dc4c2eec2134e5e210fc56bd24b3f2d"
"gate.principal.2","gate","OpenClaw would need database access, `service_role`, literal credentials, or a new broad auth system","Principal / OpenClaw Codex","OUT: Principal/verifier gate in plan §21–§24 (docs/archive/openclaw-prime-1.0/plans/OPENCLAW-PRIME-LISA-LINKBRAIN-LINKSKILLS-DETAILED-IMPLEMENTATION-PLAN.md)","outside_ownership","Principal/verifier gate or next-action ownership","gate.principal.2","1218","44db66e222ae585f943062da27296c51d4be452754c4e381f374e1c4e186c50a"
"gate.principal.3","gate","a SQLite schema-version bump is proposed","Principal / OpenClaw Codex","OUT: Principal/verifier gate in plan §21–§24 (docs/archive/openclaw-prime-1.0/plans/OPENCLAW-PRIME-LISA-LINKBRAIN-LINKSKILLS-DETAILED-IMPLEMENTATION-PLAN.md)","outside_ownership","Principal/verifier gate or next-action ownership","gate.principal.3","1219","4cf55fb61607a0c8fd2f1293b86c1d9a3b29b23ff2d5f796797e1b5a5364eb49"
"gate.principal.4","gate","Platform recovery inventory forces a choice between recovering and replacing existing data/services","Principal / OpenClaw Codex","OUT: Principal/verifier gate in plan §21–§24 (docs/archive/openclaw-prime-1.0/plans/OPENCLAW-PRIME-LISA-LINKBRAIN-LINKSKILLS-DETAILED-IMPLEMENTATION-PLAN.md)","outside_ownership","Principal/verifier gate or next-action ownership","gate.principal.4","1220","be789a8e05b581a72fbade72a55ea484f293c5bb937e0143b3b1183546d0168e"
"gate.principal.5","gate","Brain retention or hold durations need approval or expansion","Principal / OpenClaw Codex","OUT: Principal/verifier gate in plan §21–§24 (docs/archive/openclaw-prime-1.0/plans/OPENCLAW-PRIME-LISA-LINKBRAIN-LINKSKILLS-DETAILED-IMPLEMENTATION-PLAN.md)","outside_ownership","Principal/verifier gate or next-action ownership","gate.principal.5","1221","4e20c204995a862c29f3b704d9167c089b7e5749bb7eae0e11f22fea47a3b9e2"
"gate.principal.6","gate","a fallback changes user-visible risk or claims success without evidence","Principal / OpenClaw Codex","OUT: Principal/verifier gate in plan §21–§24 (docs/archive/openclaw-prime-1.0/plans/OPENCLAW-PRIME-LISA-LINKBRAIN-LINKSKILLS-DETAILED-IMPLEMENTATION-PLAN.md)","outside_ownership","Principal/verifier gate or next-action ownership","gate.principal.6","1222","3485a13a6545e22b2e93a31ddf950bd7ca15ce25e4e6bad7513b228e355f8c24"
"gate.principal.7","gate","a new paid service, dependency, public publication, or broad architectural change is proposed","Principal / OpenClaw Codex","OUT: Principal/verifier gate in plan §21–§24 (docs/archive/openclaw-prime-1.0/plans/OPENCLAW-PRIME-LISA-LINKBRAIN-LINKSKILLS-DETAILED-IMPLEMENTATION-PLAN.md)","outside_ownership","Principal/verifier gate or next-action ownership","gate.principal.7","1223","9f53185f93e894fefc7040d5fefb8accbf1f825dc387b790c07b71212d488e12"
"gate.principal.8","gate","a canary threshold materially changes launch scope or risk","Principal / OpenClaw Codex","OUT: Principal/verifier gate in plan §21–§24 (docs/archive/openclaw-prime-1.0/plans/OPENCLAW-PRIME-LISA-LINKBRAIN-LINKSKILLS-DETAILED-IMPLEMENTATION-PLAN.md)","outside_ownership","Principal/verifier gate or next-action ownership","gate.principal.8","1224","2e521a3af3c2031b0d85228fb126c7951f82a2ecc7edc51b7166ab74313c9243"
"gate.principal.9","gate","an upstream conflict changes intent, ownership, privacy, risk, cost, or definition of done","Principal / OpenClaw Codex","OUT: Principal/verifier gate in plan §21–§24 (docs/archive/openclaw-prime-1.0/plans/OPENCLAW-PRIME-LISA-LINKBRAIN-LINKSKILLS-DETAILED-IMPLEMENTATION-PLAN.md)","outside_ownership","Principal/verifier gate or next-action ownership","gate.principal.9","1225","3483aa20a30312993ede8f79df6a735ec9d8099e2b0d935274fa6d2406bd893e"
"decision.resolved.1","gate","two private bundled plugins and two managed MCP entries","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.1","1229","7a0cc9410d699af549077b6b311a4d26ace320510e3f3dde304513078faa602a"
"decision.resolved.2","gate","Brain-only conversation-hook access","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.2","1230","321f8a80f7f00aa44f77ed6d92b2bdf346cd85caca0aa646d658114831babf29"
"decision.resolved.3","gate","Skills uses structured telemetry and stable tool/bundle guidance, not dynamic conversation prompt hooks","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.3","1231","5dce9bc0af15ef34573185285c80cdb669cac819d9be12f8fa3f83e3050eb871"
"decision.resolved.4","gate","existing public keyed plugin state is the first outbox implementation target","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.4","1232","0836fbcabc0e0467868ab13a1993a60c4e65be18c05e628c80ca92da56874d01"
"decision.resolved.5","gate","no schema bump, sidecar, or runtime fallback","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.5","1233","536dff7233b6f6ecc470628b569d93129680b1b0aaeefc017be2eeac8885b5a1"
"decision.resolved.6","gate","native OpenClaw behavior remains authoritative and preserved","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.6","1234","07ba6380c0e75ea8401cfb13413f25bad9fe49dceec152314e90cc07cc1c0a33"
"decision.resolved.7","gate","one canonical Lisa actor with subordinate executions","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.7","1235","280cf4b66637d23ce597180c352694ea041e6e1d84547222bd97b4ee34ea070b"
"decision.resolved.8","gate","Platform owns identity/credentials/infrastructure; OpenClaw owns adapters/profile/tests/rollout","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.8","1236","89fddefbbfe010116b72b0013511163cbc0cf44e8b733de34ba1282a91ccc8a1"
"decision.resolved.9","gate","Brain may launch before Skills","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.9","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.9","1237","3bf237ed9a7d5194b2ecfab4de1f009e5f663a9e2929f0e0075fce6587f8b1fa"
"decision.resolved.10","gate","each domain has an independent evidence window and rollback","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.10","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.10","1238","05161cf6a00df7f51d69e665fb394ff128c8cc61ede2d2b85f013bf70aa69f3b"
"decision.resolved.11","gate","fake evidence is not environment proof","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#decision.resolved.11","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","decision.resolved.11","1239","ef5a504a65647dee8ba666873d760b9ae95650b31047bba2435fe096d6992c33"
